id,video_id,trending_date,category_id,publish_time,views,likes,dislikes,comment_count,Artist,Title,Author,publish_date
20819,-5aaJJQFvOg,2018-02-28,10.0,22:01:06,902995.0,117269.0,1539.0,5703.0,Havana,swing cover | dodie feat. FLASHBACK,,2018-02-21
20789,-7tSTUR7FG0,2018-02-28,10.0,12:00:00,1092530.0,152536.0,338.0,8272.0,SMTOWN,NCT U 엔시티 유 'BOSS' Dance Practice,,2018-02-27
20951,-BDImdAfodA,2018-02-28,10.0,08:59:34,3086129.0,49082.0,2277.0,4696.0,Kylie Minogue,Dancing (Official Video),,2018-02-01
20879,08qd-vsHbaY,2018-02-28,10.0,02:34:17,414377.0,9384.0,152.0,782.0,BeachHouseVideoZone,BEACH HOUSE -- LEMON GLOW,,2018-02-15
20900,0ldBURP-cWo,2018-02-28,10.0,12:44:55,237385.0,6048.0,79.0,443.0,BBC Radio 1Xtra,"Jhene Aiko talks about Big Sean drama, booty and past heartbreak",,2018-02-09
20948,0uJUW24505E,2018-02-28,10.0,20:30:00,4214209.0,83204.0,1592.0,5349.0,LIL SKIES,LETTUCE SANDWICH [OFFICIAL VIDEO] (Dir. by @NicholasJandora),,2018-02-01
20857,1_OVkSsH4NY,2018-02-28,22.0,01:00:00,189324.0,19864.0,71.0,5027.0,,Where I've Been? Cancer Update + My Shorty Award Nomination!!,So Fia,2018-02-17
20799,2YVMusIxisY,2018-02-28,24.0,09:00:00,417056.0,49549.0,139.0,5389.0,,김성규(Kim Sung Kyu) “True Love” Official MV,woolliment,2018-02-26
20790,2afSbqlp5HU,2018-02-28,1.0,12:26:49,25640.0,689.0,267.0,453.0,,How to speak like Black Panther - BBC News,BBC News,2018-02-27
20926,2z3EUY1aXdY,2018-02-28,17.0,01:51:53,13910904.0,167827.0,53589.0,31749.0,,Justin Timberlake’s FULL Pepsi Super Bowl LII Halftime Show! | NFL Highlights,NFL,2018-02-05
20821,3TPY4TKo6uQ,2018-02-28,24.0,04:20:46,794905.0,8994.0,164.0,624.0,,Solo: A Star Wars Story - Sabotage Trailer Re-Cut,War Starts at Midnight Podcast,2018-02-21
20805,4AtOU0dDXv8,2018-02-28,25.0,04:50:21,3426494.0,45051.0,22625.0,58203.0,,Shooting survivor confronts NRA spokesperson Dana Loesch,CNN,2018-02-22
20896,4uTNVumfm84,2018-02-28,10.0,14:00:00,31251608.0,548137.0,13327.0,21672.0,Maroon 5,Wait,,2018-02-08
20877,6J-D86wfxiE,2018-02-28,24.0,21:00:41,966030.0,39221.0,489.0,2971.0,,Chadwick Boseman gets emotional while discussing impact of Black Panther,SiriusXM,2018-02-13
20965,6QtjdDiMLVg,2018-02-28,10.0,05:01:01,812385.0,16071.0,260.0,2047.0,Judas Priest,Firepower (Audio),,2018-02-02
20816,6uJemANlDqQ,2018-02-28,26.0,15:28:21,36889.0,1939.0,92.0,403.0,,HIGHLIGHTERS FOR PALE SKIN | JOHN MACLEAN,John Maclean,2018-02-24
20786,73_OWzBr8Fo,2018-02-28,10.0,16:00:06,543891.0,94772.0,474.0,8311.0,Made in Miami (Artist Spotlight Story),Camila Cabello,,2018-02-27
20897,7FM_MfpYOLU,2018-02-28,1.0,20:19:09,828294.0,65595.0,375.0,3747.0,,PEOPLE TELL THEIR CRUSH THEY LIKE THEM (vol. IX),Mikey Murphy,2018-02-11
20840,7KPcfdbVTic,2018-02-28,24.0,17:00:00,1635470.0,18346.0,462.0,1856.0,,Hotel Staff Have to BUY THEIR OWN NAME TAGS! | Hotel Hell,Gordon Ramsay,2018-02-18
20875,7Usr96nwjqI,2018-02-28,24.0,21:02:40,893763.0,34123.0,2118.0,9023.0,,Black Panther - Movie Review,Chris Stuckmann,2018-02-14
20869,7bPSxB-8__o,2018-02-28,1.0,02:12:49,1140992.0,8086.0,410.0,631.0,,JUSTICE LEAGUE - Superman v. The Justice League RESCORED with Junkie XL/Hans Zimmer Music,ABdirector,2018-02-15
20808,8cmrzeDJ8JM,2018-02-28,17.0,21:13:25,177994.0,742.0,279.0,538.0,,Tyron Woodley Breaks Down Tekashi69 LAX Brawl | The Hollywood Beatdown,TMZSports,2018-02-23
20968,8h7cnLWQKtM,2018-02-28,26.0,13:01:28,1031470.0,16328.0,435.0,263.0,,My Houzz: Gordon Ramsay’s Surprise Renovation,HouzzTV,2018-01-30
20881,9S1Gc1nSXd4,2018-02-28,10.0,17:00:02,4026550.0,68166.0,3326.0,4886.0,Rick Ross,"Florida Boy ft. T-Pain, Kodak Black",,2018-02-12
20902,9TRjE7i0ERY,2018-02-28,10.0,11:00:01,45212174.0,322555.0,12958.0,9588.0,Yandel,Sólo Mía (Official Video) ft. Maluma,,2018-02-09
20868,9lH5NgUnPUs,2018-02-28,22.0,18:31:00,372185.0,32529.0,171.0,1522.0,,SANRIO | My Trip to Tokyo,Marzia,2018-02-16
20795,9yDNAc8YS9c,2018-02-28,24.0,11:24:08,1627994.0,47011.0,1486.0,8700.0,,Stephen Fry Announcement,samfryltd,2018-02-23
20905,ABLsSWE06q4,2018-02-28,10.0,21:00:01,4880209.0,93262.0,1187.0,1519.0,"Whethan, Dua Lipa",High (Audio),,2018-02-08
